feature,bin,woe,coefficient,exact_points,display_points
BUREAU_DAYS_CREDIT_MOST_RECENT,N10,-0.24377930925643146,-0.12666766980898075,-0.8909783641104941,-1
BUREAU_DAYS_CREDIT_MOST_RECENT,N11,-0.31570195938345463,-0.12666766980898075,-1.1538453209007407,-1
BUREAU_DAYS_CREDIT_MOST_RECENT,N12,-0.4755537610728843,-0.12666766980898075,-1.738080698397634,-2
BUREAU_DAYS_CREDIT_MOST_RECENT,MISSING,-0.2843374471572972,-0.12666766980898075,-1.039212533238725,-1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N0,0.39679036460305367,-0.39178695033532346,4.485549136755872,4
PREV_GRANTED_REQUESTED_RATIO_MEAN,N1,0.22800258283267913,-0.39178695033532346,2.577473849765359,3
PREV_GRANTED_REQUESTED_RATIO_MEAN,N2,0.1309707926388397,-0.39178695033532346,1.4805700396709145,1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N3,0.07605446340757294,-0.39178695033532346,0.8597639033537269,1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N4,0.053518612272713324,-0.39178695033532346,0.6050055306166424,1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N5,-0.024946718603078996,-0.39178695033532346,-0.28201222125662345,0
PREV_GRANTED_REQUESTED_RATIO_MEAN,N6,-0.06849567180007261,-0.39178695033532346,-0.7743149252671262,-1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N7,-0.10323464679118421,-0.39178695033532346,-1.1670245099342063,-1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N8,-0.2140726302920964,-0.39178695033532346,-2.4200015617072324,-2
PREV_GRANTED_REQUESTED_RATIO_MEAN,N9,-0.28807744637516036,-0.39178695033532346,-3.2565950592062136,-3
PREV_GRANTED_REQUESTED_RATIO_MEAN,N10,-0.2895341059350724,-0.39178695033532346,-3.2730619863657155,-3
PREV_GRANTED_REQUESTED_RATIO_MEAN,N11,-0.4661621758265929,-0.39178695033532346,-5.269768451809631,-5
PREV_GRANTED_REQUESTED_RATIO_MEAN,N12,-0.48966028133094225,-0.39178695033532346,-5.535404707785443,-6
PREV_GRANTED_REQUESTED_RATIO_MEAN,MISSING,0.4417097541671525,-0.39178695033532346,4.99334405078916,5
